id,device_name,lat,long,pm_25,pm_10,no2,co,co2,ch4,temp,rh,data_created_time
241332,TARA014,0.150000,0.150000,68.0,68.0,28.8,,973.0,,25.1,61.0,2024-06-24 22:45:00+00:00
243096,TARA020,NA,NA,57.6,57.6,47.9,0.93,,,24.5,63.0,2024-06-25 03:03:00+00:00
248388,TARA014,NA,NA,49.5,75.9,29.0,,,,27.3,62.0,2024-06-26 03:06:00+00:00
251916,TARA020,28.465366,77.053947,51.6,99.5,86.4,0.79,,,36.2,51.0,2024-06-26 19:23:00+00:00
255444,TARA020,28.465292,77.053917,111.5,150.6,41.6,0.87,,,33.0,68.0,2024-06-27 08:04:00+00:00
260736,TARA014,28.430042,77.049881,33.8,55.3,70.2,,525.0,,35.1,54.0,2024-06-27 20:21:00+00:00
262500,TARA071,28.424135,77.089363,55.7,65.6,45.0,1.7,,,36.8,50.0,2024-06-27 23:47:00+00:00
264263,TARA020,28.465321,77.053970,129.7,175.3,46.6,0.88,,,33.2,65.0,2024-06-28 03:00:00+00:00
237804,TARA041,28.563025,77.211014,135.8,140.7,26.4,1.13,,,24.6,69.0,2024-06-24 09:45:00+00:00
241333,TARA008,NA,NA,80.9,112.2,45.1,,1028.0,,24.1,63.0,2024-06-24 22:44:00+00:00
243097,TARA036,NA,NA,74.3,94.9,52.1,1.47,,,25.0,63.0,2024-06-25 03:03:00+00:00
257209,TARA054,28.429855,77.049812,60.2,152.7,12.0,0.96,,,37.7,50.0,2024-06-27 13:25:00+00:00
260737,TARA071,28.424284,77.089424,30.0,34.9,57.0,1.71,,,36.9,47.0,2024-06-27 20:21:00+00:00
264264,TARA014,28.430025,77.049965,73.0,98.6,49.0,,531.0,,33.4,65.0,2024-06-28 03:01:00+00:00
266026,TARA041,28.562981,77.211052,26.5,29.0,29.8,0.84,,,28.4,67.0,2024-06-28 06:11:00+00:00
267788,TARA041,28.562958,77.211014,48.3,55.6,26.0,1.37,,,31.4,62.0,2024-06-28 09:26:00+00:00
236041,TARA041,28.563025,77.211014,30.6,33.1,26.2,0.94,,,25.2,73.0,2024-06-24 03:17:00+00:00
248390,TARA054,NA,NA,44.1,54.9,51.0,1.53,,,27.9,62.0,2024-06-26 03:07:00+00:00
258974,TARA023,28.408443,77.043129,30.1,54.0,8.0,0.36,,,40.6,30.0,2024-06-27 16:57:00+00:00
264265,TARA041,NA,NA,29.0,31.4,52.4,1.23,,,28.1,56.0,2024-06-28 03:01:00+00:00
266027,TARA071,28.424316,77.089363,46.7,63.7,32.0,1.04,,,33.4,60.0,2024-06-28 06:11:00+00:00
267789,TARA004,28.562956,77.211075,38.7,43.6,974.2,,,2011033.0,33.3,52.0,2024-06-28 09:27:00+00:00
234278,TARA041,28.563025,77.211014,65.3,94.2,41.2,1.5,,,34.6,56.0,2024-06-23 22:14:00+00:00
241335,TARA023,NA,NA,90.5,102.8,41.5,1.49,,,24.2,63.0,2024-06-24 22:44:00+00:00
243099,TARA023,NA,NA,61.8,75.0,48.0,0.93,,,24.0,65.0,2024-06-25 03:03:00+00:00
258975,TARA044,28.440153,77.035553,26.4,26.4,6.5,0.16,,,41.3,38.0,2024-06-27 16:56:00+00:00
260739,TARA054,28.394325,77.030426,44.9,71.3,49.0,0.7,,,36.0,52.0,2024-06-27 20:22:00+00:00
262503,TARA054,28.394279,77.030464,88.7,98.6,44.0,1.64,,,34.2,61.0,2024-06-27 23:49:00+00:00
264266,TARA071,28.424314,77.089409,65.2,83.3,49.2,1.47,,,36.0,55.0,2024-06-28 03:01:00+00:00
234279,TARA020,NA,NA,59.4,82.4,41.8,1.47,,,34.0,57.0,2024-06-23 22:13:00+00:00
243164,TARA020,NA,NA,54.5,67.7,50.4,0.94,,,24.6,65.0,2024-06-25 03:13:00+00:00
255512,TARA020,28.465292,77.053917,107.6,145.4,41.4,0.87,,,33.3,67.0,2024-06-27 08:18:00+00:00
262568,TARA044,28.440098,77.035469,84.6,114.3,45.2,1.63,,,34.3,62.0,2024-06-27 23:55:00+00:00
264331,TARA071,28.424269,77.089424,54.3,64.2,49.2,1.45,,,36.0,55.0,2024-06-28 03:08:00+00:00
267855,TARA004,28.554396,77.212631,46.5,51.5,975.9,,,1103000.0,33.5,57.0,2024-06-28 09:33:00+00:00
236108,TARA020,28.563099,77.211060,66.8,69.3,43.7,0.93,,,25.6,69.0,2024-06-24 03:27:00+00:00
241401,TARA036,NA,NA,78.1,101.1,45.0,1.88,,,25.3,61.0,2024-06-24 22:53:00+00:00
243165,TARA023,NA,NA,77.3,79.8,61.0,0.95,,,24.1,66.0,2024-06-25 03:13:00+00:00
251985,TARA020,28.465332,77.053932,185.4,232.4,94.8,0.8,,,35.5,57.0,2024-06-26 19:43:00+00:00
253749,TARA020,28.465315,77.053940,101.4,113.6,50.1,0.91,,,32.9,60.0,2024-06-27 02:34:00+00:00
257277,TARA054,28.429890,77.049828,60.2,152.7,12.0,0.96,,,37.9,50.0,2024-06-27 13:32:00+00:00
266094,TARA054,28.394299,77.030495,33.2,44.9,0.0,0.72,,,29.4,78.0,2024-06-28 06:19:00+00:00
234345,TARA041,28.563025,77.211014,70.5,70.5,41.1,1.48,,,34.2,50.0,2024-06-23 22:25:00+00:00
253750,TARA033,28.563137,77.211189,40.0,53.2,21.6,0.2,,,29.3,52.0,2024-06-27 02:34:00+00:00
260806,TARA044,28.440102,77.035553,39.6,63.5,54.3,0.7,,,35.1,55.0,2024-06-27 20:28:00+00:00
262570,TARA020,28.465307,77.053955,66.1,89.4,45.2,1.66,,,33.7,62.0,2024-06-27 23:55:00+00:00
232582,TARA041,NA,NA,52.6,71.1,59.6,1.86,,,26.1,74.0,2024-06-23 17:48:00+00:00
234346,TARA020,NA,NA,58.1,68.9,41.5,1.44,,,30.9,53.0,2024-06-23 22:24:00+00:00
241403,TARA008,NA,NA,77.4,114.6,44.5,,985.0,,24.1,63.0,2024-06-24 22:53:00+00:00
243167,TARA008,NA,NA,52.4,59.8,30.0,,862.0,,24.0,66.0,2024-06-25 03:14:00+00:00
248459,TARA054,NA,NA,40.2,54.3,51.0,1.51,,,27.8,59.0,2024-06-26 03:25:00+00:00
262571,TARA059,NA,NA,140.5,166.0,48.0,,,,26.6,44.0,2024-06-27 23:42:00+00:00
266096,TARA044,28.440310,77.035622,36.5,49.4,32.7,0.72,,,30.2,75.0,2024-06-28 06:18:00+00:00
267858,TARA054,28.394295,77.030441,81.1,109.6,0.0,1.02,,,29.4,79.0,2024-06-28 09:35:00+00:00
236111,TARA041,28.563025,77.211014,41.8,41.8,19.7,0.94,,,25.3,73.0,2024-06-24 03:29:00+00:00
237875,TARA041,28.563025,77.211014,213.6,249.8,26.2,1.14,,,24.5,70.0,2024-06-24 09:59:00+00:00
241404,TARA014,0.150000,0.150000,75.8,80.7,29.5,,932.0,,25.0,61.0,2024-06-24 22:54:00+00:00
243168,TARA014,0.150000,0.150000,56.2,58.7,13.6,,811.0,,25.0,64.0,2024-06-25 03:15:00+00:00
251988,TARA020,28.465332,77.053932,185.4,232.4,95.4,0.8,,,35.5,58.0,2024-06-26 19:44:00+00:00
260808,TARA020,28.465347,77.053909,61.0,89.9,44.5,0.7,,,34.3,56.0,2024-06-27 20:28:00+00:00
264335,TARA054,28.394300,77.030510,86.9,117.5,28.7,0.85,,,33.4,65.0,2024-06-28 03:09:00+00:00
266097,TARA020,28.465307,77.053963,37.4,50.5,30.4,0.72,,,28.9,80.0,2024-06-28 06:18:00+00:00
255517,TARA020,28.465292,77.053917,107.6,145.4,41.6,0.88,,,33.3,67.0,2024-06-27 08:19:00+00:00
257281,TARA023,28.429932,77.049805,32.8,44.3,14.0,0.99,,,37.8,48.0,2024-06-27 13:31:00+00:00
259045,TARA020,28.465347,77.053909,26.1,58.4,50.9,0.68,,,37.8,44.0,2024-06-27 17:06:00+00:00
262573,TARA071,28.424166,77.089378,55.7,65.6,45.0,1.7,,,36.8,50.0,2024-06-27 23:56:00+00:00
243170,TARA020,NA,NA,60.0,60.0,50.2,0.93,,,24.6,64.0,2024-06-25 03:14:00+00:00
257282,TARA044,28.429926,77.049820,48.1,85.3,13.0,0.98,,,38.8,48.0,2024-06-27 13:31:00+00:00
259046,TARA044,28.440153,77.035553,30.8,44.0,35.8,0.28,,,40.9,38.0,2024-06-27 17:06:00+00:00
260810,TARA054,28.394342,77.030396,44.9,71.3,48.3,0.7,,,36.0,52.0,2024-06-27 20:30:00+00:00
262574,TARA011,28.425869,77.020454,82.0,86.9,33.0,,549.0,,34.9,60.0,2024-06-27 23:55:00+00:00
264337,TARA044,28.440086,77.035484,80.5,108.8,36.4,0.85,,,33.7,64.0,2024-06-28 03:08:00+00:00
266099,TARA041,28.563049,77.211044,26.5,29.0,28.5,0.84,,,28.4,68.0,2024-06-28 06:19:00+00:00
267861,TARA044,28.440111,77.035561,58.2,78.7,26.2,1.02,,,30.2,74.0,2024-06-28 09:34:00+00:00
232586,TARA020,NA,NA,48.7,51.1,60.4,1.07,,,26.3,71.0,2024-06-23 17:48:00+00:00
241407,TARA023,NA,NA,71.6,89.7,41.7,1.49,,,24.1,63.0,2024-06-24 22:53:00+00:00
248463,TARA054,NA,NA,40.2,54.3,51.0,1.52,,,27.9,60.0,2024-06-26 03:26:00+00:00
251991,TARA020,28.465332,77.053932,185.4,232.4,93.1,0.79,,,35.4,58.0,2024-06-26 19:45:00+00:00
253755,TARA020,28.465315,77.053940,101.4,113.6,50.1,0.91,,,33.0,60.0,2024-06-27 02:35:00+00:00
257283,TARA020,28.465317,77.053970,47.6,93.1,20.1,1.03,,,37.2,50.0,2024-06-27 13:31:00+00:00
264338,TARA020,28.465307,77.053955,129.7,175.3,25.5,0.88,,,33.2,65.0,2024-06-28 03:08:00+00:00
266100,TARA071,28.424311,77.089363,46.7,63.7,32.0,1.04,,,33.4,60.0,2024-06-28 06:19:00+00:00
267862,TARA020,28.465271,77.053970,43.7,59.1,27.0,1.06,,,29.0,80.0,2024-06-28 09:34:00+00:00
236115,TARA020,28.563099,77.211060,69.5,72.0,43.6,0.93,,,25.6,68.0,2024-06-24 03:29:00+00:00
241408,TARA020,NA,NA,57.0,61.9,43.0,1.44,,,24.9,60.0,2024-06-24 22:53:00+00:00
243172,TARA036,NA,NA,62.6,69.9,60.1,1.48,,,25.0,63.0,2024-06-25 03:15:00+00:00
253756,TARA033,28.563137,77.211189,40.0,53.2,21.6,0.2,,,29.3,54.0,2024-06-27 02:35:00+00:00
257284,TARA014,28.430075,77.049950,72.0,172.8,21.0,,521.0,,36.5,52.0,2024-06-27 13:32:00+00:00
259048,TARA014,28.430119,77.049896,29.0,39.7,18.6,,524.0,,37.8,46.0,2024-06-27 17:07:00+00:00
264339,TARA041,28.562771,77.211037,32.2,45.4,48.0,1.24,,,28.1,55.0,2024-06-28 03:09:00+00:00
267863,TARA041,28.554422,77.212646,32.3,43.7,26.0,1.31,,,31.7,64.0,2024-06-28 09:35:00+00:00
234352,TARA041,28.563025,77.211014,70.5,70.5,41.0,1.49,,,34.1,50.0,2024-06-23 22:26:00+00:00
243173,TARA023,NA,NA,77.9,80.4,61.1,0.94,,,24.0,65.0,2024-06-25 03:14:00+00:00
255521,TARA020,28.465292,77.053917,107.6,145.4,42.1,0.88,,,33.3,67.0,2024-06-27 08:20:00+00:00
257285,TARA033,28.424383,77.089378,47.5,71.4,29.0,0.11,,,39.6,53.0,2024-06-27 13:31:00+00:00
260813,TARA044,28.440102,77.035553,39.6,63.5,54.3,0.69,,,35.1,55.0,2024-06-27 20:29:00+00:00
262577,TARA054,28.394262,77.030495,101.1,187.8,44.0,1.64,,,34.2,61.0,2024-06-27 23:57:00+00:00
264340,TARA071,28.424269,77.089424,54.3,64.2,49.2,1.46,,,36.0,55.0,2024-06-28 03:09:00+00:00
266102,TARA054,28.394299,77.030495,33.2,44.9,0.0,0.72,,,29.4,78.0,2024-06-28 06:20:00+00:00
234353,TARA020,NA,NA,61.4,84.4,41.4,1.44,,,30.6,53.0,2024-06-23 22:26:00+00:00
237881,TARA041,28.563025,77.211014,195.6,216.1,26.5,1.18,,,24.5,70.0,2024-06-24 10:01:00+00:00
241410,TARA036,NA,NA,61.4,74.6,45.0,1.9,,,25.2,60.0,2024-06-24 22:54:00+00:00
243174,TARA008,NA,NA,67.0,72.0,30.0,,859.0,,23.9,65.0,2024-06-25 03:15:00+00:00
260814,TARA020,28.465347,77.053909,61.0,89.9,46.5,0.7,,,34.3,56.0,2024-06-27 20:29:00+00:00
262578,TARA044,28.440098,77.035469,84.6,114.3,45.2,1.64,,,34.3,62.0,2024-06-27 23:56:00+00:00
267865,TARA071,28.424305,77.089310,36.3,49.0,26.8,0.87,,,33.2,60.0,2024-06-28 09:35:00+00:00
236118,TARA041,28.563025,77.211014,36.7,44.0,20.5,0.93,,,25.3,72.0,2024-06-24 03:30:00+00:00
248467,TARA054,NA,NA,40.2,54.3,51.0,1.52,,,27.9,62.0,2024-06-26 03:27:00+00:00
251995,TARA020,28.465332,77.053932,185.4,232.4,94.6,0.8,,,35.4,58.0,2024-06-26 19:46:00+00:00
259051,TARA044,28.440153,77.035553,30.8,44.0,35.8,0.28,,,40.9,38.0,2024-06-27 17:07:00+00:00
262579,TARA020,28.465384,77.053917,66.1,89.4,45.2,1.63,,,33.7,62.0,2024-06-27 23:56:00+00:00
267866,TARA004,28.554396,77.212631,46.5,51.5,975.6,,,1012333.0,33.3,58.0,2024-06-28 09:35:00+00:00
241412,TARA008,NA,NA,58.9,69.6,44.5,,982.0,,24.0,63.0,2024-06-24 22:54:00+00:00
243176,TARA014,0.150000,0.150000,60.3,70.2,13.7,,807.0,,24.9,63.0,2024-06-25 03:16:00+00:00
257288,TARA054,28.429890,77.049828,60.2,152.7,12.0,0.96,,,38.0,50.0,2024-06-27 13:33:00+00:00
259052,TARA020,28.465347,77.053909,26.1,58.4,50.0,0.7,,,37.8,44.0,2024-06-27 17:07:00+00:00
260816,TARA011,28.425869,77.020409,45.8,78.1,33.0,,545.0,,35.6,54.0,2024-06-27 20:29:00+00:00
262580,TARA014,28.430048,77.049973,73.3,99.1,59.6,,530.0,,34.6,60.0,2024-06-27 23:57:00+00:00
241413,TARA014,0.150000,0.150000,64.6,64.6,29.7,,920.0,,25.0,61.0,2024-06-24 22:55:00+00:00
253761,TARA020,28.465315,77.053940,101.4,113.6,50.1,0.91,,,32.9,60.0,2024-06-27 02:35:00+00:00
259053,TARA023,28.408443,77.043129,30.1,54.0,33.9,0.5,,,40.3,27.0,2024-06-27 17:06:00+00:00
264344,TARA054,28.394300,77.030510,86.9,117.5,28.7,0.85,,,33.4,65.0,2024-06-28 03:10:00+00:00
266106,TARA044,28.440310,77.035622,36.5,49.4,33.3,0.72,,,30.2,74.0,2024-06-28 06:19:00+00:00
232593,TARA020,NA,NA,41.7,57.3,60.4,1.13,,,26.3,69.0,2024-06-23 17:49:00+00:00
243178,TARA020,NA,NA,73.2,80.6,50.3,0.93,,,24.5,63.0,2024-06-25 03:15:00+00:00
253762,TARA033,28.563137,77.211189,40.0,53.2,21.6,0.2,,,29.4,54.0,2024-06-27 02:36:00+00:00
255526,TARA020,28.465324,77.053902,107.6,145.4,42.1,0.88,,,33.3,67.0,2024-06-27 08:21:00+00:00
257290,TARA044,28.429926,77.049820,48.1,85.3,13.0,0.98,,,38.8,48.0,2024-06-27 13:32:00+00:00
259054,TARA014,28.430119,77.049896,29.0,39.7,18.6,,524.0,,37.8,46.0,2024-06-27 17:07:00+00:00
260818,TARA054,28.394342,77.030396,44.9,71.3,48.1,0.7,,,36.0,52.0,2024-06-27 20:31:00+00:00
262582,TARA059,NA,NA,140.5,166.0,48.7,,,,26.6,43.0,2024-06-27 23:43:00+00:00
266107,TARA020,28.465307,77.053963,37.4,50.5,30.1,0.72,,,28.9,80.0,2024-06-28 06:19:00+00:00
236122,TARA020,28.563099,77.211060,69.5,72.0,43.2,0.92,,,25.6,67.0,2024-06-24 03:30:00+00:00
248471,TARA054,NA,NA,40.2,54.3,51.0,1.52,,,27.9,62.0,2024-06-26 03:28:00+00:00
251999,TARA020,28.465330,77.053932,170.5,208.3,94.6,0.8,,,35.4,58.0,2024-06-26 19:47:00+00:00
262583,TARA071,28.424166,77.089378,55.7,65.6,45.0,1.7,,,36.8,50.0,2024-06-27 23:57:00+00:00
264346,TARA044,28.440086,77.035484,80.5,108.8,36.1,0.84,,,33.7,64.0,2024-06-28 03:09:00+00:00
266108,TARA041,28.563044,77.210907,26.5,29.0,27.9,0.84,,,28.4,68.0,2024-06-28 06:20:00+00:00
267870,TARA054,28.394295,77.030441,81.1,109.6,0.0,1.03,,,29.4,79.0,2024-06-28 09:36:00+00:00
234359,TARA041,28.563025,77.211014,57.0,90.8,40.7,1.49,,,34.1,49.0,2024-06-23 22:28:00+00:00
237887,TARA041,28.563025,77.211014,195.6,216.1,26.8,1.2,,,24.4,69.0,2024-06-24 10:02:00+00:00
241416,TARA023,NA,NA,73.5,75.9,41.7,1.49,,,24.0,63.0,2024-06-24 22:54:00+00:00
243180,TARA036,NA,NA,74.0,78.9,60.3,1.47,,,24.9,63.0,2024-06-25 03:16:00+00:00
248472,TARA014,NA,NA,42.4,53.2,30.0,,,,27.3,64.0,2024-06-26 03:28:00+00:00
257292,TARA020,28.465317,77.053970,47.6,93.1,14.8,1.02,,,37.2,50.0,2024-06-27 13:32:00+00:00
259056,TARA033,28.427771,77.032570,47.5,71.4,6.0,0.2,,,42.7,30.0,2024-06-27 17:07:00+00:00
260820,TARA044,28.440102,77.035553,39.6,63.5,53.9,0.7,,,35.1,55.0,2024-06-27 20:30:00+00:00
264347,TARA020,28.465307,77.053955,129.7,175.3,24.1,0.88,,,33.1,65.0,2024-06-28 03:08:00+00:00
234360,TARA020,NA,NA,61.4,84.4,41.2,1.44,,,30.4,53.0,2024-06-23 22:27:00+00:00
236124,TARA041,28.563025,77.211014,36.7,44.0,19.7,0.93,,,25.2,70.0,2024-06-24 03:31:00+00:00
241417,TARA020,NA,NA,62.6,70.0,43.0,1.45,,,24.9,60.0,2024-06-24 22:54:00+00:00
243181,TARA008,NA,NA,61.7,77.4,30.0,,859.0,,23.9,66.0,2024-06-25 03:16:00+00:00
257293,TARA023,28.429932,77.049805,32.8,44.3,14.0,0.99,,,37.8,48.0,2024-06-27 13:32:00+00:00
259057,TARA011,28.425821,77.020439,26.5,44.6,21.7,,542.0,,38.4,45.0,2024-06-27 17:07:00+00:00
266110,TARA071,28.424311,77.089363,46.7,63.7,31.9,1.04,,,33.4,60.0,2024-06-28 06:20:00+00:00
257172,TARA054,28.429863,77.049889,60.2,152.7,12.0,0.95,,,37.5,49.0,2024-06-27 13:21:00+00:00
258936,TARA044,28.440153,77.035553,26.4,26.4,6.3,0.16,,,41.3,38.0,2024-06-27 16:51:00+00:00
260700,TARA020,28.465347,77.053909,61.0,89.9,47.7,0.7,,,34.3,56.0,2024-06-27 20:16:00+00:00
262464,TARA020,28.465294,77.053932,78.3,109.6,45.4,1.73,,,33.7,62.0,2024-06-27 23:43:00+00:00
264227,TARA071,28.424261,77.089439,65.2,83.3,49.3,1.48,,,36.0,55.0,2024-06-28 02:57:00+00:00
236004,TARA020,28.563099,77.211060,55.7,78.7,46.8,0.93,,,25.6,68.0,2024-06-24 03:11:00+00:00
241297,TARA023,NA,NA,107.1,121.8,41.3,1.5,,,24.3,64.0,2024-06-24 22:39:00+00:00
243061,TARA020,NA,NA,55.8,60.8,48.0,0.93,,,24.5,64.0,2024-06-25 02:57:00+00:00
253645,TARA033,28.563118,77.211105,34.3,46.3,21.6,0.2,,,29.4,50.0,2024-06-27 02:12:00+00:00
258937,TARA023,28.418852,77.032494,30.1,54.0,8.0,0.27,,,40.6,31.0,2024-06-27 16:52:00+00:00
262465,TARA071,28.424135,77.089363,55.7,65.6,45.0,1.7,,,36.8,50.0,2024-06-27 23:44:00+00:00
265990,TARA071,28.424316,77.089363,46.7,63.7,32.0,1.04,,,33.4,60.0,2024-06-28 06:07:00+00:00
267752,TARA054,28.394304,77.030479,49.5,66.9,0.0,1.03,,,29.3,78.0,2024-06-28 09:24:00+00:00
241298,TARA020,NA,NA,83.1,101.2,43.0,1.47,,,25.2,61.0,2024-06-24 22:39:00+00:00
255410,TARA020,28.465307,77.053886,108.9,147.1,35.5,0.74,,,33.0,68.0,2024-06-27 07:58:00+00:00
257174,TARA023,28.429935,77.049881,32.8,44.3,14.2,0.99,,,37.3,49.0,2024-06-27 13:20:00+00:00
258938,TARA020,28.465347,77.053909,26.1,58.4,27.0,0.19,,,38.4,43.0,2024-06-27 16:52:00+00:00
260702,TARA014,28.430042,77.049881,33.8,55.3,68.6,,524.0,,35.2,54.0,2024-06-27 20:17:00+00:00
262466,TARA059,NA,NA,196.4,241.6,49.0,,,,25.9,45.0,2024-06-27 23:30:00+00:00
236006,TARA041,28.563025,77.211014,39.7,39.7,26.5,0.92,,,25.2,73.0,2024-06-24 03:12:00+00:00
243063,TARA036,NA,NA,84.3,96.6,47.7,1.45,,,24.9,63.0,2024-06-25 02:58:00+00:00
257175,TARA020,28.465336,77.053947,47.6,93.1,13.1,0.96,,,37.2,50.0,2024-06-27 13:20:00+00:00
264230,TARA054,28.394260,77.030441,85.3,115.3,49.0,0.86,,,33.4,65.0,2024-06-28 02:58:00+00:00
267754,TARA044,28.440067,77.035568,58.2,78.7,26.2,1.02,,,30.0,75.0,2024-06-28 09:23:00+00:00
232479,TARA041,NA,NA,56.4,58.9,59.3,1.93,,,26.1,73.0,2024-06-23 17:33:00+00:00
237771,TARA041,28.563025,77.211014,145.7,158.0,26.4,1.11,,,24.3,67.0,2024-06-24 09:38:00+00:00
241300,TARA036,NA,NA,106.1,130.1,45.1,1.89,,,25.3,62.0,2024-06-24 22:39:00+00:00
248356,TARA054,NA,NA,44.1,54.9,47.0,1.63,,,27.9,61.0,2024-06-26 02:58:00+00:00
251884,TARA020,28.465366,77.053947,51.6,99.5,85.3,0.8,,,36.4,48.0,2024-06-26 19:13:00+00:00
257176,TARA033,28.424383,77.089378,47.5,71.4,29.0,0.1,,,39.0,53.0,2024-06-27 13:20:00+00:00
262468,TARA054,28.394279,77.030464,88.7,98.6,44.1,1.64,,,34.2,61.0,2024-06-27 23:45:00+00:00
265993,TARA054,28.394325,77.030449,33.2,44.9,0.0,0.72,,,29.8,77.0,2024-06-28 06:08:00+00:00
232480,TARA020,NA,NA,41.5,46.4,59.8,1.39,,,26.3,71.0,2024-06-23 17:32:00+00:00
234244,TARA041,28.563025,77.211014,80.2,104.2,34.4,1.52,,,34.5,57.0,2024-06-23 22:08:00+00:00
241301,TARA008,NA,NA,95.6,95.6,44.7,,1022.0,,24.3,64.0,2024-06-24 22:39:00+00:00
248357,TARA014,NA,NA,54.7,59.6,26.0,,,,27.4,63.0,2024-06-26 02:58:00+00:00
260705,TARA054,28.394289,77.030441,44.9,71.3,49.4,0.7,,,36.0,52.0,2024-06-27 20:17:00+00:00
264232,TARA044,28.440075,77.035538,67.4,91.1,50.2,0.86,,,33.7,64.0,2024-06-28 02:57:00+00:00
265994,TARA044,28.440132,77.035545,36.5,49.4,34.0,0.73,,,30.2,75.0,2024-06-28 06:07:00+00:00
267756,TARA020,28.465315,77.053955,34.3,46.4,27.0,1.06,,,28.8,80.0,2024-06-28 09:22:00+00:00
234245,TARA020,NA,NA,59.2,79.8,33.9,1.49,,,34.0,56.0,2024-06-23 22:08:00+00:00
241302,TARA014,0.150000,0.150000,98.8,101.3,28.4,,967.0,,25.1,62.0,2024-06-24 22:40:00+00:00
243066,TARA008,NA,NA,61.7,64.1,31.7,,869.0,,23.8,66.0,2024-06-25 02:58:00+00:00
253650,TARA033,28.563118,77.211105,34.3,46.3,21.6,0.2,,,29.4,51.0,2024-06-27 02:13:00+00:00
257178,TARA011,28.429880,77.049782,39.9,122.5,9.0,,625.0,,39.3,52.0,2024-06-27 13:20:00+00:00
264233,TARA020,28.465321,77.053970,129.7,175.3,50.0,0.9,,,33.2,65.0,2024-06-28 02:57:00+00:00
265995,TARA020,28.465307,77.053963,37.4,50.5,31.9,0.73,,,29.0,81.0,2024-06-28 06:07:00+00:00
243067,TARA014,0.150000,0.150000,58.1,60.6,19.8,,812.0,,24.8,63.0,2024-06-25 02:59:00+00:00
260707,TARA044,28.440145,77.035400,39.6,63.5,53.0,0.67,,,35.1,55.0,2024-06-27 20:17:00+00:00
262471,TARA044,28.440201,77.035545,77.7,105.0,45.2,1.63,,,34.3,62.0,2024-06-27 23:44:00+00:00
236011,TARA020,28.563099,77.211060,55.7,78.7,46.7,0.93,,,25.7,68.0,2024-06-24 03:12:00+00:00
243068,TARA020,NA,NA,62.0,62.0,48.0,0.93,,,24.4,64.0,2024-06-25 02:58:00+00:00
248360,TARA054,NA,NA,44.1,54.9,47.0,1.61,,,27.9,59.0,2024-06-26 02:58:00+00:00
255416,TARA020,28.465307,77.053886,108.9,147.1,35.4,0.74,,,33.0,68.0,2024-06-27 07:59:00+00:00
258944,TARA044,28.440153,77.035553,26.4,26.4,5.9,0.16,,,41.2,38.0,2024-06-27 16:53:00+00:00
260708,TARA020,28.465347,77.053909,61.0,89.9,46.9,0.7,,,34.3,56.0,2024-06-27 20:17:00+00:00
264235,TARA041,NA,NA,29.0,31.4,49.0,1.06,,,28.1,55.0,2024-06-28 02:58:00+00:00
265997,TARA041,28.563114,77.211029,26.5,29.0,27.7,0.84,,,28.4,69.0,2024-06-28 06:08:00+00:00
237776,TARA041,28.563025,77.211014,145.7,158.0,26.5,1.11,,,24.4,68.0,2024-06-24 09:39:00+00:00
258945,TARA020,28.465347,77.053909,26.1,58.4,27.0,0.19,,,38.4,43.0,2024-06-27 16:53:00+00:00
260709,TARA023,28.396898,77.072220,69.9,98.8,24.5,0.82,,,37.6,29.0,2024-06-27 20:17:00+00:00
262473,TARA020,28.465296,77.053932,78.3,109.6,43.1,1.52,,,33.7,62.0,2024-06-27 23:44:00+00:00
236013,TARA041,28.563025,77.211014,39.7,39.7,27.4,0.93,,,25.3,73.0,2024-06-24 03:13:00+00:00
241306,TARA020,NA,NA,89.2,94.1,43.0,1.46,,,25.2,60.0,2024-06-24 22:40:00+00:00
243070,TARA036,NA,NA,75.0,82.4,47.7,1.45,,,24.9,63.0,2024-06-25 02:59:00+00:00
257182,TARA054,28.429863,77.049889,60.2,152.7,12.0,0.95,,,37.6,50.0,2024-06-27 13:22:00+00:00
258946,TARA023,28.418852,77.032494,30.1,54.0,8.0,0.29,,,40.6,31.0,2024-06-27 16:53:00+00:00
262474,TARA059,NA,NA,196.4,241.6,49.0,,,,25.9,47.0,2024-06-27 23:31:00+00:00
264237,TARA071,28.424261,77.089439,65.2,83.3,49.6,1.48,,,36.0,55.0,2024-06-28 02:57:00+00:00
265999,TARA011,28.425793,77.020432,25.9,35.0,32.0,,541.0,,31.6,71.0,2024-06-28 06:07:00+00:00
267761,TARA054,28.394304,77.030479,49.5,66.9,0.0,1.03,,,29.4,78.0,2024-06-28 09:25:00+00:00
243071,TARA023,NA,NA,69.5,69.5,41.1,0.92,,,23.9,66.0,2024-06-25 02:59:00+00:00
248363,TARA054,NA,NA,44.1,54.9,48.3,1.52,,,27.9,59.0,2024-06-26 03:00:00+00:00
253655,TARA033,28.563118,77.211105,34.3,46.3,21.6,0.2,,,29.4,53.0,2024-06-27 02:14:00+00:00
262475,TARA071,28.424135,77.089363,55.7,65.6,45.0,1.7,,,36.8,50.0,2024-06-27 23:45:00+00:00
232487,TARA041,NA,NA,56.4,58.9,59.3,1.89,,,25.9,72.0,2024-06-23 17:34:00+00:00
234251,TARA041,28.563025,77.211014,72.3,91.9,37.6,1.51,,,34.5,57.0,2024-06-23 22:10:00+00:00
241308,TARA008,NA,NA,89.1,99.0,44.8,,1028.0,,24.2,64.0,2024-06-24 22:41:00+00:00
